id,num_orders
1397490,671.7692929759316
1355088,746.336934278874
1401705,796.4315285618321
1422185,756.433195060514
1390157,779.903456219253
1460838,870.2709758820628
1377519,843.8521165605235
1310657,426.40981549104055
1491023,469.64791039751736
1067356,444.03939975621427
1282200,508.46593875437276
1137357,512.2685614536592
1396043,523.0631815088451
1269970,525.5923105457925
1350440,529.4503584205501
1308326,538.8502846005808
1242087,435.7849939465734
1043619,495.84443397416413
1222185,51.32273486314312
1497941,52.352091372317744
1278537,54.4243168199063
1355035,52.10094331533054
1143583,53.460017188962325
1020166,54.03373289793469
1406416,52.82358586248252
1203123,55.00574862684715
1480428,49.893314527084655
1420069,51.92589104437669
1125502,115.01471497395042
1249505,105.73698046138288
1206767,115.80423798169339
1094469,114.04661324534743
1278323,166.60491144905006
1173977,141.84331684847018
1140787,104.57999100244906
1116819,125.56449162508505
1252003,129.1060689441183
1352888,111.10936820091645
1128508,1422.7727350764817
1034558,1455.5982751394029
1176365,1365.096718537023
1094576,1422.9083641002087
1392466,1449.2773873549254
1055474,1633.4894664110832
1217360,1513.746898625215
1271801,1492.51535199367
1345064,1477.4647586506221
1401294,1487.3820468583888
1024879,66.43983412787104
1001797,65.69489343374501
1131807,71.83787043153843
1494899,72.94848625605961
1268958,64.9061409906171
1288154,66.70883485653239
1203405,62.58943689077664
1040370,61.78127754264304
1044833,63.4264687122929
1350447,66.63416325311904
1347690,476.6741972197509
1025721,452.9729762150761
1457412,436.27355802445595
1251774,434.6819293097131
1380718,679.9766760252264
1262455,788.1007324269121
1043759,464.747170865292
1153098,476.88127487295225
1142567,461.9742906832065
1044267,451.65878249643225
1263998,247.99062321301327
1185434,1153.0426773325898
1101049,243.14322158273322
1101699,204.56986508763245
1089294,247.6008520545591
1480593,244.17492735302784
1339799,2616.813529749272
1261433,1762.184246793788
1397430,176.35944834383073
1083089,247.564932782714
1138673,408.52297476427344
1306281,566.3612992552441
1042427,420.1523838018539
1039235,465.60637720731285
1270474,455.88806458078403
1387994,452.5589962898842
1204001,431.27518847455383
1146761,429.67321885642775
1160004,437.5619766544205
1274185,433.352107348534
1271542,135.35219614187668
1470774,135.04563218218618
1299041,134.0412041424891
1105837,164.97211199862497
1082803,150.60920854951965
1023822,153.9236909947623
1312925,151.0172908164674
1089746,159.6887957485398
1133734,126.6096012396735
1096643,128.7359211083434
1095601,148.34051165677997
1236999,121.36957880467337
1129005,161.43064686349803
1060160,93.3950888904924
1139012,122.72903527181649
1009801,51.10492449550722
1499374,101.46010675133633
1130038,111.80640672652414
1136954,82.93700150627276
1214539,91.76765466317468
1341789,139.7563127404875
1402501,134.92016013567783
1305350,97.39826210335437
1416500,91.5924832712261
1061620,134.74968054246557
1356623,172.3843996933816
1135009,171.6148401626123
1039371,103.59172252528937
1358442,144.56049210775433
1330108,126.05841371927905
1368952,1429.1539049587927
1402068,1452.1250238652779
1414079,1544.0013174758562
1027086,1413.3898097985905
1376822,2988.907728418806
1473650,2834.242584666557
1318829,1483.5520530381648
1485144,1497.5236400243048
1440877,4527.833699575199
1259634,4295.359321562545
1197323,150.63309275477533
1334064,226.64111853134952
1474493,301.7162205407724
1452523,391.63087750818795
1109460,302.7380003733892
1397686,148.86816333993104
1436925,177.68266779852794
1271835,161.12648286168212
1266289,192.76353182174464
1172743,178.51005136018995
1028916,207.25030675407632
1373369,151.18588926619313
1159100,214.07732702271153
1078309,77.89917937150267
1444543,90.12852029370433
1403090,95.67345961880049
1091288,90.64988814682184
1357059,83.8425987696331
1258709,67.00807000499888
1016250,90.95833047046904
1291439,185.22620645517853
1487991,182.42028488948208
1173983,184.54922042231829
1455460,140.37548976095576
1093777,142.5435581740009
1284038,167.46399806283986
1398418,172.7179514248402
1100317,144.66988619834686
1050205,177.88668031742526
1355831,101.59215547423464
1205352,40.01751310425338
1352373,46.33933793618741
1145134,429.81185575606276
1285247,338.91286707418305
1485963,43.04183265245283
1410494,38.938790902978965
1194947,51.71630410255392
1479842,52.03703568227657
1141874,43.353996677678666
1219813,72.90281693300712
1020182,249.01957033476026
1083024,307.8573861962808
1027186,294.0259155629988
1226206,295.8141574994413
1193020,289.2347719355547
1208269,300.11558323810766
1441531,304.18098302505337
1201640,310.0991904036945
1412072,310.75145459814036
1063733,306.765869831593
1196516,178.11991610154467
1115748,159.94038557327943
1281521,156.4896201406463
1451363,160.08753507529684
1430974,136.88160188592983
1461605,142.98530924860336
1248805,81.97695094933678
1365062,171.1257907194976
1413517,187.69629912687253
1079468,163.6401574308558
1462434,106.26838278363748
1171225,111.24104726311579
1113088,103.63906379298723
1421572,107.32523651568422
1231421,110.63647612721427
1155226,104.56099222636938
1050090,112.02874168063742
1462159,110.5164482348336
1262088,111.10897003552753
1059783,109.34010367602144
1068765,484.7122915900056
1221985,497.59544367476536
1301321,496.82477739653393
1463289,525.034685479628
1275946,511.6255087270765
1400875,497.6820814838566
1348564,431.8952191968549
1273247,513.073338313961
1017611,513.2505153820995
1062279,509.801108078975
1237961,465.24292728392334
1224992,439.52729373860245
1311411,447.17730596485274
1058810,428.73365189931656
1180280,446.38918590017266
1171237,513.8917202692148
1345370,436.43918899430184
1361205,487.99269746646826
1020415,463.1365214912495
1490702,455.3992833981472
1214923,191.2535938490814
1295739,189.10264211090853
1371494,183.24368243394403
1242910,199.8309654846325
1297462,197.2115417260547
1408420,189.44934325518298
1468795,166.47025107341105
1322980,164.37887934810053
1278810,195.08818285432687
1286425,185.2845965315127
1287421,340.70317612578634
1117909,327.5993800723688
1387886,327.70444387759306
1344564,312.31072374953243
1155339,503.8749991854078
1270105,502.3772471022025
1299390,313.3705946633974
1402691,346.0882724247937
1435663,329.36351827498424
1499834,329.58949630954766
1185266,249.64570594530343
1485491,460.0795237279939
1493366,269.32658454540626
1244054,625.0418427859224
1339975,281.7678192769728
1493137,471.6794563383811
1482630,458.84425599329325
1237519,246.4572982780562
1414111,265.23334012592613
1290325,259.7896401255481
1064432,279.2110620503606
1220040,248.2536391478786
1275484,249.31616681068965
1272211,247.8538789755309
1290617,258.8128613758804
1321339,274.4985337192042
1458201,305.4377067485329
1219875,276.3232451527016
1085852,274.6143324968499
1334748,276.9327775519076
1224780,480.2676134359081
1198616,475.79858202128463
1177611,477.1909205286868
1077911,476.69912741481687
1305831,452.56110554611746
1098936,469.58485871909863
1189364,507.9359698007663
1495457,474.4446173798468
1193672,495.10785951425976
1177716,488.76579328242735
1125817,301.90708728096416
1093651,342.7297574160851
1009004,333.90693989626675
1447838,331.24425746892285
1339194,699.1578208898084
1027184,673.0518805722747
1366421,503.41193426988406
1395557,332.4790891388689
1382148,341.61016896292654
1066186,325.9633698305738
1437787,1164.9430355415225
1106809,1205.320196556153
1318582,1172.5479284344642
1438968,1574.3696442795556
1361549,1580.2626450379641
1057783,1610.4667414397102
1004386,1535.631930761179
1315211,1280.4619150506273
1428093,1284.7216204780436
1163409,885.8087791832787
1040148,515.6530482529689
1460445,280.45426374461056
1180058,278.63018841290244
1462684,307.666295311987
1138520,408.38604856149595
1317061,302.7882020546805
1054840,308.6888449533622
1438974,304.87059007608633
1002774,330.35609928407257
1159437,337.31379727463565
1089638,852.5132214569176
1443523,842.9644822851192
1163835,841.2430035039098
1494285,839.8212374521082
1318970,850.8722331649079
1230640,820.069070855889
1350989,875.0777188927167
1469698,825.1913500933051
1157662,854.9885168056944
1365942,832.3014364918375
1241167,64.69819617446123
1450701,61.81909353765082
1224760,394.02005345270885
1363494,330.36553042883787
1324577,61.131923903538194
1491314,63.26025407589388
1158272,55.07680365355605
1412751,61.694051134726315
1112151,59.81566295955391
1219827,77.7261822245169
1187185,187.5221741719594
1257724,199.1357046092976
1138065,212.47944153563847
1331635,284.7616911265028
1089050,286.6297195542572
1209677,258.498536531936
1178390,274.2571424112508
1232486,269.5924195902218
1165663,186.47762096060774
1115081,179.73599599488625
1294491,807.6184695572236
1040703,811.2616253559278
1012461,804.5639561992407
1431639,652.8993523085022
1121810,768.3644524202505
1054385,795.6807267385344
1106975,791.6552654547367
1094087,828.4048644366516
1140825,897.7261260876764
1340524,499.6544134242929
1133545,983.8825474933185
1259591,968.459905364735
1327142,947.2116748942163
1249310,884.3970121905422
1337116,2004.03543878566
1426288,2766.3348803340236
1178106,946.773525453566
1112605,810.1606261659925
1297011,703.1391164612569
1015985,919.7120786061867
1413327,421.51054437531604
1173972,456.9290528758123
1350644,445.44728640668166
1103990,442.54712785992206
1093038,431.2406922585667
1435909,400.8308121482923
1158632,443.1694126802268
1044666,416.8044024270779
1022214,444.1046653881761
1109852,414.68963556797235
1103251,72.45690546802963
1113951,85.31890848679454
1075058,116.34346227286137
1395991,128.25612395280484
1060374,119.60869136826682
1344988,119.30336860483193
1379139,100.46348176086155
1216578,98.57906254958424
1347909,131.36132203868019
1124487,109.0281218626906
1314422,57.69503897939736
1026962,54.31731910838584
1019750,51.025293144807755
1052756,58.50059256704601
1199363,190.4095948009479
1268913,117.45334024987659
1301467,56.16199988762245
1203194,54.94746457382132
1182935,57.47120728009619
1163522,52.17279651733077
1072037,128.10602321800692
1398096,120.23464847589405
1094768,131.13800432829336
1458256,141.2693604646156
1469568,120.00853208518839
1042422,122.41172487521644
1281477,117.42993376163932
1427545,125.29458494509734
1398303,155.71915754757293
1297500,78.88468459169296
1184259,21.22644743187437
1359066,21.332158829330368
1328835,21.21865656107716
1375031,18.765394547979202
1180363,70.26533405066306
1079995,167.56844434005185
1468705,77.782170190811
1041884,81.84527332592053
1161571,96.0455635929221
1049477,133.5756539821505
1363599,152.97048600548376
1138175,61.81227188046828
1165312,73.03385709360353
1419232,59.508742018438845
1093243,527.7687045185376
1146579,565.1706727282269
1250371,565.5112479094645
1441494,528.9064890574646
1146752,528.2700708336189
1427935,555.6170174292594
1012377,565.681520404518
1264350,544.633601740023
1169852,576.6509886904521
1392031,586.5144992513276
1140763,162.90676078490745
1359423,162.5211515873171
1145373,114.32233611031286
1381586,117.43826144409685
1486989,160.14814029192686
1061075,154.56703563280414
1018684,117.42624326584507
1165135,113.39653983064021
1365978,162.63552995636212
1425692,162.01237451651284
1352787,41.050470878380764
1106798,383.3017856375156
1151845,311.8670567211071
1446773,38.76289379846064
1000259,42.03561741994854
1361688,32.50540094961047
1339452,277.0687109932656
1296483,288.21123264975563
1265643,283.3792408688801
1243332,296.941111387137
1017985,456.7798783514759
1002910,651.416657191429
1214298,551.3207888801818
1265634,275.94239853660696
1490788,269.28961517528757
1054015,268.16954169332877
1394286,79.50330941334815
1020966,152.20711252090643
1210680,173.09036635469622
1007010,250.13250600426636
1426974,106.10691869352448
1167015,76.75247896079172
1208134,79.13069885383484
1088146,76.57295426134523
1384893,83.61966647654262
1295493,77.28882966881524
1237768,126.03272580363036
1134786,125.0351106772653
1052017,124.56665370064914
1209585,127.3723405048824
1115016,285.30927549206115
1101235,210.45821809136447
1448019,124.36187460720483
1315737,117.13896226346434
1039269,125.73126257308688
1436545,128.85966239524527
1445418,65.93650779805817
1001412,68.27646121344276
1389027,72.50345847430359
1406711,90.96291658077165
1070287,100.83809771988705
1084653,91.25929324497018
1137633,92.88939614602786
1233884,60.020477914487365
1315294,596.4604046370455
1282318,572.437341910967
1206406,577.7340883350203
1245457,568.9220644153789
1324576,565.8588362867222
1054723,540.1594029743717
1240913,566.0710957431884
1403942,545.7606656273203
1004923,557.9558283198088
1429694,565.8705176811561
1029910,603.3846108346074
1228946,1781.2404190731722
1119476,636.5643036419267
1306935,607.0051261371168
1349929,628.0285533628361
1391689,662.2878224801744
1350008,3705.1704553291124
1017175,2701.7300254275324
1230601,598.8347805656208
1353563,608.0459362488482
1460117,32.77781827188303
1366885,30.796665431069528
1096075,29.702199280355963
1117594,27.89745531166594
1486028,24.61209184424114
1135738,24.80650291890352
1222614,25.264369279575458
1406377,19.15589981402731
1244061,801.4822616698425
1003197,791.7261746927957
1289790,710.1595548901855
1036601,789.436051874089
1050954,795.0721335151532
1492614,790.3054053265768
1468175,775.3648819083551
1127745,851.7636274630081
1356109,871.8492610894223
1288414,433.3936949124643
1186700,570.2204172739731
1088403,501.21472708731403
1133590,547.9130830520506
1155657,544.2066776091815
1348738,561.4561089737513
1497813,506.182455915866
1094690,538.9897652630502
1152196,549.5208629246052
1003610,578.4434632495406
1479704,565.0302030889336
1068127,112.39617789797799
1222762,106.9101649051891
1324076,78.107209524611
1473003,104.78362195540237
1343036,106.92923106807955
1255407,105.63124701924342
1338733,77.58702415343578
1482136,72.0813205271065
1147855,107.8761774257289
1311799,109.25005247358656
1306558,80.0053402574021
1494027,66.70499241729603
1265348,63.83585709154683
1083041,69.72391982956346
1003331,69.77469150252
1123214,56.185271164012896
1038791,54.22400299850864
1134852,66.58013904519173
1403461,75.95075889265546
1002912,67.7651945515599
1089089,1344.052114314064
1082554,1294.9979487920293
1353572,1209.171545367483
1015394,1299.7112712601615
1320654,1281.3999992556162
1108704,1293.8614418543277
1349640,1272.174320249603
1233603,1211.3447947310722
1240827,1292.8900446564985
1054033,1243.965476476633
1398644,25.665386028196842
1303762,24.783183153032443
1272724,24.082493581680918
1423160,25.81438390666315
1055961,24.891082254072582
1481640,23.87976783668715
1031471,22.924211099791368
1241213,24.7154095877135
1055152,322.07089975075337
1075123,321.280298721239
1365959,308.1139677443288
1195304,309.01334032032764
1211091,550.292511326302
1373638,649.7963040102248
1091949,304.64413569582734
1485637,312.18572850614635
1214130,313.63395372010814
1277790,315.7099045996242
1014247,247.87669230702747
1415059,1286.9850112012896
1107132,235.94264638895453
1011846,199.57893751654245
1036998,245.87024234057395
1006386,243.58693209045276
1412745,3163.4838727665865
1375145,1998.3676625703727
1354719,219.7356363858493
1416624,253.1167614924616
1162670,395.54506797872534
1473999,403.7242143752169
1415730,402.0634725634792
1070101,422.4575842211179
1149110,424.3162826860528
1268657,426.9508435150141
1125034,526.963782213852
1233869,377.20486180490417
1478615,525.5246525154207
1081273,382.52063274858017
1452584,68.73195230680531
1082717,51.29806752092465
1009386,68.8304568066955
1251805,47.002492937699664
1390565,27.126996313800188
1301315,49.1551940771371
1033019,41.64816406442055
1127204,44.24813970262701
1454285,47.27346192011563
1230213,47.3619856121036
1216199,32.29840577254457
1338024,66.87734650098956
1316220,44.5410507088565
1261077,73.500573390793
1499021,52.618528151509636
1384202,39.409377981063656
1327954,52.77911151612316
1139730,682.5038523569216
1301842,659.3428257577567
1251244,643.9181294227978
1183358,622.7656913499699
1059732,2189.8965361700234
1151274,1966.9406558199616
1072415,582.454800441033
1469941,564.9411006100521
1288037,2645.1203330227263
1325139,2530.1739045734553
1101375,63.42088362723183
1398435,128.43577213391347
1353965,182.15286482284105
1183936,253.36829419670718
1311911,97.97686871342256
1062494,69.90000986799383
1410039,63.02259994025064
1187463,66.93827542528832
1082477,74.2385595977665
1345516,67.53577633829055
1022008,123.35576367323236
1438700,79.1279723062525
1314739,74.95766491600175
1316314,38.70361295939963
1050661,45.33082494658638
1317396,37.538857317359806
1179891,32.63389267302706
1035233,27.848448354218984
1011404,37.101223953871724
1306324,219.02840421439436
1473058,163.05874402174135
1463455,198.4655768255215
1248427,186.07369440945237
1173141,196.90597058418487
1471497,193.77544904925838
1455556,196.83701670773794
1305973,182.14976917111596
1456111,214.4203750943008
1311369,170.4904144417601
1084924,28.869571471681176
1075942,33.393673901705014
1458788,418.7044025984647
1108592,371.76451130573
1091948,30.08881767727669
1028978,38.07250179068422
1480899,37.06827459792028
1043364,30.824551576953073
1390783,50.33859168159067
1083460,291.69718051199624
1113545,358.16360837412634
1175098,356.7099417273306
1107789,389.8432723488259
1472551,341.0521247714233
1434395,381.7386650517851
1204957,341.15895172619184
1066271,332.158042984945
1201647,356.2624412351777
1207963,345.50201308692
1224651,52.70060451470869
1102821,48.22672989157738
1413179,42.30953093394073
1064720,26.77649947281549
1333985,50.30153741100141
1485965,57.372048439071655
1045179,45.486546638705285
1034980,123.57196121748565
1055582,121.65671597773022
1444798,84.10784774189425
1059223,122.34940953476669
1047097,123.0423523211771
1121896,83.78481665070599
1093815,87.01772091334438
1171798,82.27372264167509
1110818,121.32742018983701
1368837,115.08050365690461
1016415,426.78935981431624
1300798,412.86344032315844
1093179,411.92101363168723
1305192,425.2867086348024
1095872,424.9801342278317
1000264,429.1493887271318
1253533,358.46913645760054
1109365,421.65994219306356
1492072,435.0149950371076
1369989,430.6486591981859
1233753,242.85948450627262
1113550,243.57576532023322
1119683,275.65916402949347
1351878,388.4049271282316
1143262,299.51237106199756
1058344,239.32225278522603
1414470,271.3647531820767
1252992,234.56429985825446
1115685,249.96009198312328
1421486,274.28952041762284
1320342,89.86720340803703
1021911,85.79951690511079
1251776,79.29637822823032
1165288,89.23489666187268
1113019,93.61929027840662
1116213,90.3729446936489
1044947,90.30797549169831
1402049,84.44983549484382
1073679,158.13409442453454
1088866,161.59389846154093
1194180,159.65642758514113
1474476,164.62848574149976
1049402,358.26802732596263
1416839,349.98089495490393
1218844,152.52094076787338
1170492,165.40602365072363
1091303,167.3632813166265
1367373,173.7078549855394
1241826,90.1546011739789
1023270,188.7212290347351
1495450,115.67540040417259
1383578,164.03451200468544
1482218,108.83480934696918
1414458,193.888018410873
1306516,182.33244955245632
1180610,84.5142960703485
1323085,87.97582172256003
1212285,91.2734419150856
1039279,138.37047476948405
1395825,145.58024100224122
1386899,157.1689390425233
1216036,160.09816856279647
1225001,165.9318972447942
1196661,151.23160147060915
1496261,194.41007116619704
1194929,141.7915215691075
1209119,144.20761715648504
1397954,127.88206016321232
1433003,402.0372597501306
1306725,382.22878210981713
1355897,387.446981458708
1064394,389.3566855331968
1299518,422.7089212046229
1401228,372.6301239668796
1495883,378.15016216883885
1186113,402.30909507534005
1452283,381.71370630681014
1478258,386.06056822570173
1197751,184.32061930308316
1124970,189.5960248033377
1131633,182.6549252930931
1414498,185.51415532996296
1453888,322.4542861122874
1158313,443.95170740150064
1100676,442.0356104341414
1158135,185.53388970339097
1171800,188.00771608165158
1026264,188.19240900701024
1321385,958.5279053814081
1050460,949.1292187527572
1146215,996.8302180788421
1419175,1381.403119377977
1372396,1386.2181320838026
1432207,1344.4093619398589
1394210,1288.4231257555991
1443225,993.0398898045435
1342526,969.8743488358664
1449114,696.9114829348015
1123390,493.915905650404
1247236,160.03884814567184
1261392,162.57037539137067
1489922,189.99533190635478
1401658,261.7735347389535
1125250,252.1701071846387
1037647,271.85995237030323
1138222,195.35242283771402
1266103,283.8186726151592
1003947,263.4972885513946
1348210,703.6134986954128
1145349,697.4262776021376
1373036,678.6516978544613
1309199,701.6349984896419
1171211,700.5494519263796
1402145,711.298054108073
1475657,695.6127915621345
1467695,669.6083700502735
1147970,696.1914082736577
1378850,676.228417596206
1121390,34.81599905503777
1237926,32.67522686556642
1492615,287.4620031692978
1006586,239.7178408615024
1000914,30.539399626856916
1405281,30.793039126966296
1140630,31.80476024603088
1179175,32.19231231480876
1328240,40.28732707259423
1148498,63.62754959991874
1444150,64.19542325396532
1184976,68.0259093190398
1455643,97.51530695447916
1054872,90.12255406940201
1465520,86.19137455990676
1235991,88.66474568762226
1357362,86.09581598253786
1224648,61.25084863179102
1042687,59.583969688854694
1435100,1131.4019641233626
1386731,1157.3843593439094
1030695,1147.0465997124652
1254045,932.5326507280272
1392602,1139.1950497669454
1443272,1060.3356700851343
1147078,1138.0858836146326
1065907,1196.790319475665
1354825,1157.8146900407492
1177980,673.4714172237427
1201164,1905.365304612639
1003099,1946.9169436858833
1002495,2030.7684632767293
1365578,1665.443843064418
1419626,4850.879662035311
1195370,4651.3873807638465
1207458,1801.4509940100188
1408017,1937.8938007121048
1090667,1495.2050234310045
1397788,2058.5830075392555
1227739,535.3345929180682
1362484,629.9285308445279
1097531,562.8751722079776
1082537,561.6828814322531
1484097,598.2960941745982
1325444,611.9569571118376
1276142,519.6582835944309
1333143,615.9070150379746
1487777,574.2503556366296
1395108,574.1594931817982
1042584,90.80066598033564
1274476,111.03939360960716
1055703,86.99126008727339
1247424,120.72818054259538
1302516,129.14333698242325
1171030,95.35792688623584
1266519,121.47019399463765
1137275,116.29915885286931
1266254,121.98131114167077
1125205,116.35483088131126
1282243,143.38366023147458
1265496,134.2156730240005
1269069,127.13643371348903
1421700,146.96862863104639
1095834,362.7204717604797
1175473,249.98809743756675
1299709,141.27091428766533
1454164,143.29998543166107
1068339,139.85080828926368
1131994,126.48614632198074
1452032,120.51866173328379
1268214,93.3416639620204
1261241,110.95719127469768
1209168,120.95565360596963
1106716,115.15594940039371
1104690,119.25610698970166
1117544,82.98244816965104
1417850,113.72029869599628
1211259,142.1427746589324
1431972,111.22964007978895
1475506,69.32772734295185
1409045,68.7499447019982
1410758,70.44483717059589
1368841,74.02249120480172
1409653,73.62664437547689
1251129,58.18158100238158
1199822,61.76213180902542
1306963,68.55764827616886
1352289,58.36365193991797
1487534,56.10762476994754
1043614,122.1926711463509
1388656,279.0562802655978
1464836,131.16968061934654
1072381,112.98381705107046
1388909,132.30083381309504
1280894,207.39193757500362
1356370,231.5282761339088
1245069,110.828042635641
1295639,115.10272190099597
1305904,99.85965006745427
1292177,590.9892175566057
1317384,640.6110112299739
1121211,664.2647950822591
1021640,652.1126441233839
1210569,675.2275698133865
1442046,641.6192658839858
1131692,649.6996515496213
1325899,690.3016278319404
1035806,691.7122513552059
1192752,607.2749343401365
1154621,254.39742539903202
1105567,248.3954982022067
1351561,243.83317770514995
1284314,251.49397393821968
1119425,245.51619552702093
1071315,250.8456057367122
1053700,247.93404823937092
1196897,249.55808077887846
1100864,243.42105666365572
1095250,258.56748144622264
1314012,80.69549505611032
1177213,68.58563683956815
1312239,486.87247690536975
1371943,420.7609952271359
1269951,74.39308074347808
1124463,73.8369628835724
1171380,67.85564782492455
1257945,58.90243348956757
1164850,68.85612237925956
1317829,106.2104863055642
1494403,535.0466102791747
1372964,563.0360935227642
1028254,556.5410665223931
1394819,567.1525362372381
1239193,816.6860298627266
1466747,1126.810314253535
1460540,768.0606122940076
1109530,560.1715187252696
1140660,538.2530016852538
1015607,527.7014056408104
1039868,187.7500322872542
1179336,353.2093497638633
1156949,314.7591403812811
1416864,417.6779003795776
1229607,251.2942501942499
1488828,198.18761938757856
1243030,184.3407639983106
1342622,187.19549069037774
1474891,198.9902596407298
1107378,177.97236486693396
1120819,170.10708979482675
1195282,159.31406094654574
1335120,164.07567538379527
1377332,165.1588186501828
1318602,323.2652035399753
1106208,239.0848849458873
1496726,166.67518095988896
1040688,168.24815479874113
1359566,169.99942739834987
1322847,173.7174890963248
1419205,202.7839240436584
1376392,217.2146299758855
1471555,218.17159621102428
1157631,294.26518437853554
1446675,287.7847765657166
1171196,264.83446841006696
1353589,302.1234746178297
1083761,273.2796232507844
1017978,180.3682007112953
1204607,184.42389348776382
1179263,866.4529254754567
1287664,873.1762916913754
1101142,849.6554736836474
1259598,818.1247336755405
1403541,847.2614462633583
1101243,878.8382814117607
1235681,840.4777200180139
1473044,817.42030998815
1165704,807.5865507029257
1327609,831.8473000575023
1382591,839.8443617004918
1258870,2050.6263372309786
1340640,854.4377509050299
1165396,810.6383158651967
1460743,888.0584510507284
1210591,850.5222030411655
1428233,4464.155097952843
1094909,3351.8747913971247
1332634,807.8871344660928
1226462,894.5684050778124
1022245,75.20986356203638
1082397,91.52530429731868
1136816,75.25237923924585
1478736,68.51270368642125
1468754,55.06575565799877
1392549,50.820131732571454
1268353,56.57084100556771
1295313,51.81175788579723
1086365,57.549219939036284
1072664,944.2193378772258
1271325,941.7553986029235
1468915,812.710792328837
